Minimum Temperature,Maximum Temperature,Humidity,Precipitation
15.6,42.8,89,2.5
3.5,44.8,82,6.7
-1.9,48.7,83,3.6
12.0,46.0,58,9.1
11.5,27.7,48,1.8
-2.8,34.8,61,10.6
1.3,35.2,72,12.1
9.1,48.3,80,15.1
3.5,27.0,43,3.9
0.3,36.2,44,12.8
8.7,35.8,49,1.0
9.0,29.7,69,1.4
2.8,47.9,50,4.4
14.6,27.4,49,7.7
-3.0,28.2,61,7.9
6.0,36.2,71,3.5
1.9,26.5,39,10.0
1.5,29.0,57,5.2
0.0,22.1,52,12.8
8.7,29.9,76,6.3
4.9,39.8,49,4.4
10.9,22.8,64,10.6
16.0,26.6,78,2.7
-1.3,25.6,42,8.4
7.0,41.1,53,10.0
10.7,39.9,41,13.9
5.0,33.0,45,2.0
13.0,45.2,62,1.2
13.7,35.7,54,7.8
14.7,21.7,84,14.2
16.2,45.9,86,6.1
11.4,39.4,56,14.3
1.0,45.9,79,7.2
10.5,31.9,74,1.3
2.0,46.1,44,14.7
16.3,20.5,54,8.2
17.5,44.5,69,0.5
16.4,27.9,89,10.1
0.3,30.3,47,9.8
5.7,37.0,77,7.6
-1.0,36.9,75,12.3
5.1,32.8,86,4.3
-2.6,47.6,62,6.1
12.9,24.1,65,5.5
-0.2,33.1,70,6.4
0.3,19.2,64,3.9
0.1,31.2,76,5.7
8.9,44.8,79,7.3
1.9,36.5,75,14.7
1.8,32.4,87,14.7
16.8,45.9,64,14.6
11.8,23.7,82,6.6
12.2,22.7,51,5.1
6.2,37.4,68,0.8
2.6,46.6,57,1.4
-3.0,38.5,46,2.5
-1.4,31.0,75,0.6
1.6,18.9,73,2.9
10.5,29.1,72,1.7
-0.1,47.3,77,5.8
5.4,26.8,68,4.9
15.2,20.0,49,2.1
-2.2,46.6,89,6.3
8.1,47.5,70,1.1
5.2,26.8,66,3.4
3.2,31.2,86,8.7
9.0,27.8,56,9.1
14.8,48.1,72,3.9
11.0,47.3,74,12.6
3.9,20.9,89,15.2
5.4,39.9,68,15.4
4.7,21.2,87,11.4
11.1,36.4,46,9.9
-1.1,20.8,82,13.1
-1.0,26.3,88,10.2
6.6,19.5,70,12.6
-1.9,36.1,48,5.5
0.8,23.1,49,10.5
13.9,31.2,59,15.0
0.3,33.8,66,9.4
3.6,26.0,84,2.2
17.0,44.4,67,11.6
11.1,28.2,39,7.4
15.3,22.6,79,8.6
13.4,43.7,52,3.5
0.2,34.9,53,9.4
11.1,31.0,73,7.3
6.7,31.3,87,4.0
6.1,42.9,56,1.8
13.4,25.6,69,3.3
3.2,38.6,78,9.2
16.1,18.8,51,11.6
17.8,44.6,39,12.8
8.0,30.5,56,5.2
8.8,29.3,61,10.1
10.0,34.6,75,3.9
16.9,21.8,43,6.4
10.0,27.6,83,4.9
-2.5,25.5,58,1.1
5.0,39.2,46,15.1
2.8,43.0,45,10.6
6.6,47.3,87,5.5
3.1,48.9,51,5.8
3.6,23.7,86,11.3
10.0,23.7,39,10.3
4.7,41.0,53,3.6
9.9,25.7,87,4.7
9.8,37.9,81,5.4
4.6,44.2,73,10.4
17.0,40.2,70,14.6
18.0,46.4,83,13.1
2.2,19.3,77,9.6
14.1,23.3,49,0.7
11.3,32.3,78,7.9
-2.6,32.9,49,1.1
11.9,23.1,63,13.6
10.1,27.5,78,5.2
0.9,36.3,81,15.2
17.0,40.2,46,1.0
-1.2,33.8,54,3.1
8.5,41.4,62,15.6
8.9,22.9,86,15.1
6.7,43.4,49,12.3
2.4,36.5,39,3.0
6.5,23.4,50,1.1
16.4,24.4,86,2.1
-2.2,25.3,38,6.7
3.3,33.9,72,3.3
6.5,30.5,77,9.5
14.7,43.6,49,1.5
0.1,24.2,89,0.1
11.3,24.6,86,1.9
1.3,45.0,55,13.6
5.8,45.0,65,14.7
17.5,40.0,39,1.2
-1.3,47.2,62,2.6
7.9,26.7,54,7.9
0.0,48.3,48,13.6
15.3,41.3,78,10.5
0.7,33.7,83,10.2
-2.2,25.5,68,3.0
12.1,33.1,46,14.9
16.1,28.6,43,7.7
10.5,19.6,44,0.4
-1.2,41.3,49,10.5
3.6,42.4,70,4.6
4.4,36.2,64,15.0
4.8,25.9,68,15.3
3.6,37.6,80,0.4
13.7,30.5,70,5.7
12.5,47.8,74,4.8
9.9,37.5,39,0.0
0.4,44.3,53,7.1
17.0,40.3,69,10.3
7.4,22.7,57,14.4
-1.5,19.0,60,12.9
15.4,22.8,49,12.3
18.0,22.5,41,8.0
7.5,21.6,81,1.6
-0.3,42.1,81,10.1
4.9,24.8,75,9.5
-3.0,29.3,72,3.3
3.5,45.3,81,2.9
6.4,24.7,66,5.2
6.0,47.2,49,8.9
11.4,25.4,46,14.9
-2.4,29.5,51,2.3
6.8,24.3,64,8.8
0.7,28.4,70,0.4
6.5,48.9,47,3.6
16.4,29.4,70,11.0
14.7,40.8,68,5.6
6.1,22.5,38,8.3
10.7,28.5,44,2.7
5.2,42.1,57,7.2
5.1,45.0,40,7.2
3.8,36.8,74,0.9
8.2,28.5,44,13.8
10.5,46.5,74,10.7
4.9,22.4,60,12.7
0.7,44.3,81,8.1
12.3,30.1,74,8.9
17.0,26.8,69,5.6
-0.2,40.5,79,2.1
8.6,47.3,63,2.6
8.8,24.4,83,8.7
17.7,35.9,43,8.2
2.7,41.6,58,5.1
6.0,24.6,52,11.3
9.1,18.9,69,11.4
-2.0,25.3,58,10.0
15.4,29.6,62,13.9
11.7,19.7,58,3.1
3.5,22.6,85,4.7
8.3,38.3,73,13.8
11.1,43.1,79,15.3
0.1,25.7,87,9.1
8.4,48.5,63,3.1
14.7,38.0,50,0.3
17.2,19.3,49,3.1
-0.6,20.4,61,13.1
0.4,34.5,38,7.1
17.5,20.5,67,6.6
9.4,47.0,60,5.9
17.5,32.7,83,9.0
8.7,48.5,41,10.4
5.1,35.7,86,11.2
0.4,36.6,59,10.2
9.1,49.0,65,9.0
17.6,30.0,79,3.2
0.5,41.2,68,4.6
15.9,34.2,78,3.4
17.5,27.9,84,12.6
8.7,28.0,59,11.8
16.1,37.7,68,15.0
12.6,26.4,52,2.3
1.3,42.5,55,8.3
9.6,39.9,47,6.0
6.7,35.9,45,5.8
2.5,44.4,39,5.5
-2.8,21.7,38,3.4
7.5,46.0,85,1.9
4.4,32.9,42,2.4
-1.2,20.0,85,2.0
8.7,47.3,57,1.3
-0.2,21.7,62,13.5
5.9,19.7,44,9.8
-0.6,32.6,75,13.9
2.3,23.1,83,3.6
-2.0,31.7,61,4.6
15.0,46.7,46,10.3
4.0,21.1,52,0.7
9.9,41.6,76,8.4
2.2,43.8,55,14.4
10.5,29.4,86,10.8
16.3,33.0,81,8.6
8.7,29.6,45,8.0
-1.5,31.1,40,6.8
12.7,35.7,80,7.4
7.3,35.0,73,8.4
-0.6,37.3,84,11.7
11.0,35.9,38,5.9
16.2,48.0,52,7.8
7.6,28.1,66,7.9
8.7,34.5,39,6.3
11.2,39.6,74,4.8
5.2,26.4,57,7.9
8.4,39.4,38,12.8
10.3,35.4,39,5.8
5.2,32.5,59,13.3
5.3,40.0,51,13.8
4.3,25.0,52,5.5
8.7,42.3,41,3.3
5.2,31.4,68,3.0
3.0,26.5,89,14.3
14.8,36.3,52,9.9
13.4,41.1,74,3.8
-1.0,34.6,47,4.4
1.2,41.3,82,12.7
-0.6,23.6,75,15.5
3.2,22.6,45,12.0
6.7,40.3,75,7.6
14.5,23.8,38,5.6
0.0,40.7,81,8.9
1.4,47.2,44,1.7
8.7,36.2,72,6.6
1.4,46.1,81,4.0
9.7,37.2,41,0.9
5.0,36.6,43,14.2
4.2,34.3,57,6.4
10.6,45.5,77,3.8
15.9,35.4,68,7.3
0.4,48.9,38,5.3
9.6,40.2,62,4.5
9.9,38.7,82,5.4
3.4,36.0,54,8.9
15.7,22.9,46,13.8
10.6,45.7,88,7.9
2.9,33.6,47,3.6
11.5,38.5,44,1.2
-2.5,43.4,47,4.1
10.6,33.1,43,9.9
10.9,42.5,89,10.3
10.6,31.9,54,4.1
14.7,36.3,69,6.9
2.1,38.8,74,1.6
14.2,41.4,47,7.3
1.6,30.8,65,11.9
7.0,44.0,68,10.3
6.4,25.6,73,6.4
10.4,47.3,75,2.4
-1.8,38.3,65,6.4
2.0,48.5,45,12.2
-1.6,48.2,39,0.2
8.0,44.4,44,3.8
12.8,23.7,39,12.0
7.0,37.5,39,9.7
7.0,23.7,68,1.4
10.5,30.6,47,3.5
12.6,42.2,89,12.7
0.9,33.8,67,10.7
7.2,21.7,55,7.0
10.6,19.6,68,2.7
8.4,22.8,72,7.3
-2.3,34.0,57,10.0
2.8,34.4,53,1.5
-1.4,31.2,57,2.4
8.8,22.2,82,13.9
4.5,28.8,49,14.0
17.3,22.6,84,10.5
0.8,22.4,70,7.0
8.5,20.1,72,11.3
14.7,34.9,61,2.0
9.8,20.1,54,7.4
13.9,32.0,60,0.9
16.1,47.3,78,12.0
9.2,23.8,69,5.1
12.2,47.8,85,3.7
15.8,32.3,74,13.9
11.6,20.7,77,10.3
5.9,34.6,79,13.8
-2.2,20.8,84,13.8
3.3,24.6,66,8.3
14.8,22.7,64,11.0
14.8,20.1,71,6.8
3.2,35.7,60,9.9
0.8,41.6,41,1.3
-0.5,43.1,61,3.7
-1.0,26.9,87,13.6
5.3,30.8,65,6.2
14.1,36.3,83,7.7
12.5,26.1,40,13.9
-2.7,32.5,45,8.3
10.2,34.7,84,13.1
16.8,21.7,87,11.3
14.0,44.0,65,6.8
9.3,21.1,51,4.2
11.9,19.1,54,2.1
10.2,39.8,46,2.7
10.6,39.9,75,6.8
-1.3,37.6,49,2.3
0.9,46.8,64,10.7
6.1,39.2,69,1.2
7.3,31.8,45,1.1
2.3,23.9,77,0.5
3.5,25.2,38,0.6
-0.5,27.0,82,11.3
2.9,35.0,73,3.6
-1.9,32.3,76,15.4
-1.4,21.0,53,8.9
17.8,35.3,87,12.8
-1.8,26.3,44,8.5
9.6,37.6,39,4.6
12.1,45.8,40,4.4
1.3,37.8,72,3.1
17.2,48.4,42,10.4
7.0,27.0,72,7.3
7.8,47.5,77,1.1
16.8,27.7,38,0.2
4.4,29.7,56,7.6
12.6,21.3,44,5.7
12.5,45.5,67,4.1
12.8,41.1,82,2.6
15.1,36.9,41,12.9
7.8,40.3,61,13.7
1.7,31.3,49,1.0
9.8,31.0,80,0.4
9.2,30.7,71,1.9
-2.5,46.3,72,13.0
0.3,26.3,64,6.6
17.8,26.3,74,0.6
1.3,30.2,73,10.2
7.4,46.8,46,15.4
-0.6,21.7,63,7.0
3.2,47.1,68,3.8
1.0,22.6,78,12.1
9.4,42.4,76,7.8
17.2,24.2,51,12.4
16.2,38.1,69,2.8
15.2,29.1,39,7.9
12.9,33.3,53,6.6
1.6,30.3,54,12.5
15.4,35.8,78,7.9
-1.7,22.9,87,12.2
15.1,33.8,46,2.1
9.4,42.3,79,11.5
14.5,42.7,44,4.8
0.6,37.9,44,9.2
16.8,45.1,68,13.5
5.6,44.2,52,0.3
-2.1,20.3,38,14.0
5.7,38.9,55,0.6
16.2,21.4,51,14.2
2.6,38.5,50,7.9
17.1,45.3,56,15.0
-2.5,34.5,46,3.5
17.6,46.9,55,12.0
12.7,46.9,49,15.3
2.4,22.0,64,3.5
7.9,46.7,80,0.1
6.2,37.9,82,12.6
3.8,23.2,48,8.4
4.7,25.9,38,9.5
5.0,38.4,60,15.6
-0.8,48.5,42,10.1
-0.2,28.2,51,13.2
8.1,25.9,44,5.9
3.1,21.3,61,3.1
13.1,39.9,63,15.2
6.9,19.8,52,15.2
9.2,44.0,61,10.0
-1.1,44.5,76,0.0
1.3,35.5,55,4.3
-2.4,36.6,78,14.4
-1.0,48.8,40,9.7
16.6,47.6,82,3.2
2.7,36.5,54,4.2
10.6,44.3,40,10.8
5.5,43.1,85,7.8
0.9,43.1,39,4.4
0.6,39.4,72,1.7
-1.3,23.9,58,3.7
11.7,34.9,46,12.2
9.6,36.4,78,3.7
0.6,27.7,89,2.1
5.4,47.4,88,3.0
5.3,30.1,52,1.5
9.2,45.7,77,1.9
0.5,23.0,41,13.6
14.4,26.5,69,11.1
-2.5,21.7,51,0.2
2.6,30.6,49,11.9
5.1,37.7,65,11.4
8.2,35.5,64,0.1
14.5,40.9,78,10.1
3.1,24.6,40,4.4
-2.1,37.1,70,12.8
-2.6,21.3,41,8.0
2.2,25.0,52,9.1
12.0,32.0,84,3.2
2.1,18.8,82,3.9
11.3,48.4,79,2.5
4.2,46.1,50,9.2
10.1,30.9,63,6.9
10.8,37.0,88,15.4
15.7,29.2,74,10.8
-0.8,33.1,77,12.7
7.1,46.3,47,11.5
9.7,48.8,43,3.8
-2.4,34.3,49,9.4
10.4,45.2,46,0.8
17.1,22.1,45,6.6
-0.1,20.4,40,12.5
0.3,27.8,63,8.9
12.6,21.0,76,13.7
6.7,32.1,41,15.4
-2.7,41.4,47,6.4
8.4,30.8,84,8.2
13.4,36.7,54,7.6
-0.9,24.3,58,15.2
1.0,43.9,57,2.7
4.1,46.7,84,6.1
9.3,42.3,84,4.6
16.1,31.0,81,9.3
11.0,18.8,52,8.4
-2.9,43.9,73,5.9
5.9,47.3,51,2.7
2.1,32.0,66,2.3
2.6,40.6,86,9.6
-0.3,39.2,38,13.8
17.6,37.8,76,10.9
8.7,20.0,56,12.7
11.3,46.6,65,12.3
-1.1,45.8,80,10.0
-0.1,21.5,83,9.6
10.4,39.0,67,13.1
8.5,23.6,68,13.4
0.0,45.0,58,8.7
1.0,24.1,54,0.8
3.3,22.8,66,8.6
16.8,31.3,74,13.3
15.3,24.8,68,10.6
-2.0,33.3,38,14.4
2.6,20.9,70,2.2
17.8,19.1,43,11.5
2.7,22.3,41,9.7
15.5,36.6,81,1.8
3.3,37.4,85,0.5
14.0,26.3,82,3.4
9.1,24.4,49,3.5
-2.4,31.6,70,10.7
15.1,28.6,73,0.3
14.2,40.5,75,10.9
15.1,46.9,70,3.2
15.5,49.0,50,1.5
-0.7,37.1,65,11.6
6.9,43.9,50,10.0
-2.7,21.8,40,9.4
-2.1,32.0,58,14.5
1.5,18.9,70,10.7
-0.7,24.9,74,2.0
7.8,18.9,79,13.5
2.0,23.1,51,3.9
-0.6,27.2,39,7.1
15.7,35.2,89,14.7
15.0,22.5,74,8.0
7.9,29.6,68,3.9
15.7,33.7,62,5.8
11.7,33.0,40,5.7
9.2,30.2,79,5.9
17.1,24.7,78,11.7
-0.4,36.7,83,11.5
3.9,31.5,67,7.6
4.3,32.2,70,10.0
5.2,43.2,82,5.4
10.3,43.3,49,12.8
12.8,46.1,51,2.5
-0.9,46.7,44,3.6
16.2,20.2,79,0.7
10.9,34.9,80,6.9
16.3,42.2,82,1.9
13.9,47.8,53,3.0
12.1,38.4,73,6.2
4.3,47.1,44,13.6
17.9,34.7,71,7.3
10.9,30.8,57,0.7
12.2,42.1,61,2.6
11.9,47.5,88,10.1
14.0,42.2,45,11.9
0.2,31.1,80,10.4
15.3,23.8,47,13.6
13.5,48.8,40,9.9
8.1,24.0,82,2.9
6.4,30.7,56,0.1
16.0,43.9,81,15.5
10.8,24.8,46,2.5
14.7,27.9,56,6.5
10.6,39.8,74,11.0
17.1,39.3,51,8.1
4.0,46.0,87,0.4
7.8,22.0,68,10.8
10.9,20.9,53,1.5
-1.6,27.2,55,9.8
10.8,24.1,54,15.2
3.0,44.9,68,6.4
-2.1,46.8,76,7.4
12.1,48.3,80,10.8
16.0,41.5,61,9.4
10.0,30.2,73,14.4
4.5,42.6,40,4.1
14.6,36.2,84,0.7
-2.7,39.4,88,5.6
13.1,19.7,77,8.0
3.2,19.1,48,10.8
15.5,44.4,56,8.9
1.1,48.5,49,14.0
10.2,45.1,88,7.7
-2.3,18.7,50,9.8
5.2,33.5,54,5.0
0.2,18.9,50,11.3
-2.1,46.8,70,2.1
10.6,45.8,87,11.9
12.3,24.5,57,1.6
9.3,35.1,85,5.5
-1.7,21.8,64,6.6
17.3,43.3,49,2.1
9.9,19.7,62,14.3
14.3,34.1,79,12.1
16.5,43.9,38,3.9
-2.5,37.3,48,0.4
12.5,26.4,53,0.5
15.8,25.5,50,7.7
10.7,36.1,86,6.1
9.7,34.4,86,10.6
2.0,45.0,81,7.1
3.8,28.6,78,10.1
8.5,23.0,60,4.0
10.2,48.0,68,9.0
-0.1,33.7,40,10.2
0.2,48.7,45,14.0
9.6,35.3,50,1.2
9.0,42.1,52,6.0
-3.0,36.2,50,3.6
2.7,39.4,76,6.5
6.2,44.0,66,4.1
10.1,21.4,61,11.3
-2.9,23.6,43,10.4
-0.0,29.0,80,1.6
17.6,34.1,82,2.9
15.2,27.5,84,4.6
9.1,44.1,56,2.3
10.0,40.7,74,12.6
0.2,24.7,83,4.4
14.9,34.8,50,2.0
13.9,36.2,52,7.4
7.2,26.6,56,3.8
16.7,47.5,65,11.5
13.8,33.1,55,14.9
2.8,28.7,85,1.3
5.1,19.0,43,1.7
3.3,45.1,60,1.3
17.8,47.4,61,4.2
4.3,18.8,73,13.7
-0.5,48.1,55,15.3
0.6,26.9,52,12.1
7.0,46.6,85,4.6
2.1,31.5,81,12.3
14.1,39.3,60,2.5
14.5,36.5,82,5.2
8.8,44.2,88,9.4
15.5,45.0,42,3.8
10.5,32.3,62,6.1
10.0,38.8,61,10.2
-2.0,21.7,80,14.5
8.9,20.7,53,7.1
8.4,33.9,59,5.7
14.2,40.9,84,14.8
5.0,45.6,88,4.7
13.4,36.8,58,6.1
5.6,29.3,89,14.6
-0.5,48.0,64,11.6
15.2,39.3,53,14.0
3.6,43.0,47,6.3
12.7,28.6,69,11.2
11.9,32.0,75,15.3
17.5,20.4,48,15.1
3.8,25.1,69,14.4
8.0,23.7,40,11.5
12.6,29.5,76,12.2
15.4,43.3,45,7.8
17.7,36.2,82,0.1
-0.5,27.3,41,2.2
10.0,44.3,72,6.7
7.3,26.5,42,8.5
2.7,39.5,56,2.2
13.4,45.1,43,13.1
9.4,41.9,38,2.4
15.5,33.3,39,15.2
10.2,39.9,47,7.2
12.6,32.2,48,15.4
11.9,33.5,82,13.9
0.7,46.6,48,5.8
-0.2,31.6,59,14.8
3.1,31.4,84,13.6
9.0,33.4,67,14.1
-2.8,36.6,77,3.2
17.5,20.3,78,12.2
16.9,44.6,48,14.9
-0.5,40.4,87,5.5
10.3,19.8,49,6.9
17.3,44.1,77,13.9
1.4,38.2,81,11.9
-2.9,26.0,61,6.4
7.1,31.6,55,11.4
-2.1,31.2,48,8.5
2.4,46.6,51,11.2
14.8,28.6,83,1.8
8.9,33.1,71,0.4
0.5,29.4,82,5.8
10.8,25.4,87,2.0
2.2,34.6,68,2.2
7.1,32.8,42,8.4
10.6,48.9,39,4.1
8.5,32.8,89,2.2
14.0,47.1,71,5.8
5.4,19.5,64,0.7
2.1,40.9,49,13.8
13.5,24.5,50,14.7
16.4,42.7,55,13.7
3.5,44.7,56,3.5
13.2,38.4,74,0.6
4.5,45.4,73,14.5
15.4,44.1,72,8.3
8.1,37.2,44,10.9
0.0,30.0,87,13.7
-0.1,23.3,48,14.8
8.0,37.6,66,9.5
8.7,43.9,68,2.1
3.4,43.2,73,0.0
13.3,24.5,51,13.0
9.0,28.0,76,10.1
9.7,23.5,86,6.9
-0.3,28.6,85,4.0
2.6,33.5,41,5.7
10.6,19.0,87,7.0
9.1,27.0,59,1.3
2.2,20.7,70,14.9
2.0,47.8,83,14.6
14.5,30.4,53,2.8
1.0,25.9,56,13.0
6.0,30.0,61,13.0
9.5,25.6,49,12.6
4.3,48.4,62,11.9
6.4,38.9,50,8.9
12.6,44.0,78,3.5
12.9,33.5,62,7.0
-2.1,47.0,52,5.5
11.6,44.8,71,0.1
4.1,42.9,40,8.4
1.5,25.3,81,14.5
14.4,29.1,45,6.4
16.5,46.1,81,8.8
11.7,33.9,55,10.0
12.7,31.8,41,6.5
0.8,33.4,77,5.6
-1.3,38.0,51,4.7
8.2,19.2,63,2.0
13.7,37.3,78,12.6
-2.6,19.2,52,6.1
0.6,34.7,87,1.1
3.1,42.5,62,2.4
9.5,22.3,72,8.2
0.6,20.5,39,3.4
16.3,44.4,53,4.4
8.0,45.9,60,9.3
1.3,31.7,87,9.5
13.3,24.1,51,8.8
9.0,41.7,49,1.6
9.0,29.1,89,2.4
-2.8,39.1,43,0.1
9.5,22.3,67,13.2
11.5,34.9,63,13.5
15.9,41.4,70,0.0
-2.5,20.7,79,0.2
-0.9,19.5,86,2.9
17.3,47.3,55,11.9
5.9,20.1,89,9.2
17.2,32.7,47,15.4
-2.3,41.7,69,7.9
4.9,45.0,83,5.3
12.5,43.7,58,15.6
3.0,46.6,60,6.8
15.4,42.1,76,7.0
-0.6,35.9,75,10.0
12.5,29.5,85,13.2
14.2,44.5,53,10.2
-2.3,45.4,61,12.7
6.7,41.7,55,4.5
11.9,44.0,83,12.0
11.6,20.5,86,0.6
13.2,46.7,47,0.3
10.1,38.5,78,5.2
12.7,21.6,53,1.5
11.9,42.4,49,3.5
-0.6,30.5,40,2.4
4.7,44.5,76,5.1
4.7,20.7,89,3.9
10.2,48.1,74,6.7
9.5,19.0,85,13.8
10.8,19.5,89,0.2
-0.1,43.8,85,8.1
10.7,24.4,52,12.6
9.7,20.5,60,15.1
8.7,21.9,66,13.3
-0.9,39.6,47,4.5
17.0,20.0,81,15.3
15.2,20.1,79,12.8
10.7,19.3,55,3.1
15.0,33.3,46,0.4
12.4,27.8,80,14.3
16.9,24.3,42,9.4
17.3,35.7,66,6.9
4.4,46.9,80,14.1
10.6,20.7,53,3.5
13.5,48.1,86,10.6
3.3,31.9,51,13.8
13.0,36.1,78,10.5
0.8,41.3,79,8.2
15.8,46.3,83,12.9
16.1,39.2,82,13.9
4.1,21.4,85,6.4
-2.8,27.2,58,13.1
17.0,25.8,66,14.1
11.7,44.7,38,2.5
17.1,36.7,47,13.0
6.6,21.0,64,9.0
7.1,34.8,44,9.0
14.4,33.7,62,4.9
6.5,31.2,89,0.9
15.6,24.2,72,11.5
11.3,30.6,45,11.1
15.4,20.5,50,0.3
-2.4,24.5,63,1.8
10.6,30.3,68,14.3
-1.1,30.8,61,2.8
11.1,26.5,57,11.6
-0.8,23.4,40,10.3
-0.1,21.0,60,10.8
14.5,38.5,40,12.1
16.5,45.4,62,2.1
-3.0,21.6,41,15.0
-2.8,22.8,45,0.2
-1.8,23.5,44,12.1
1.7,41.3,87,1.6
9.6,25.6,41,2.5
1.1,36.8,67,7.7
-0.4,45.3,67,11.9
14.1,44.4,57,1.3
8.7,36.1,80,4.8
6.8,29.1,49,8.1
10.2,26.0,66,14.7
-0.2,21.9,58,7.2
-0.9,40.6,55,5.0
0.9,32.7,47,13.9
-2.4,47.8,60,14.4
13.8,39.4,81,5.4
2.8,37.9,52,0.8
7.2,25.1,68,6.5
10.7,29.9,58,9.4
14.4,46.4,74,1.6
6.1,22.0,49,2.5
6.6,25.4,51,3.1
6.6,40.3,46,6.2
1.8,43.9,48,1.3
9.0,43.5,44,8.5
13.8,20.6,71,14.6
13.4,23.8,56,2.8
13.1,45.2,77,4.6
17.6,31.9,69,0.4
0.3,25.8,58,14.2
8.4,28.3,89,3.8
-0.7,41.4,83,9.5
8.5,44.5,73,5.6
11.1,46.9,59,6.7
17.7,31.3,86,8.2
17.5,22.4,83,14.7
15.7,20.0,50,0.6
5.7,18.9,47,0.8
14.5,43.7,76,0.6
15.9,29.9,46,2.9
0.8,38.3,72,2.0
9.4,41.0,85,7.1
17.7,27.4,61,2.9
7.8,29.6,76,14.4
6.6,20.8,41,2.2
8.9,25.3,87,7.1
4.6,43.8,70,6.9
6.3,42.6,69,4.6
3.7,28.4,88,2.5
9.2,24.2,40,9.9
15.2,37.7,74,11.0
14.9,39.2,63,7.3
6.4,32.4,78,8.0
2.2,38.4,74,1.4
3.8,41.3,73,10.9
14.8,38.6,55,10.0
6.2,46.7,49,6.5
1.3,29.2,71,2.6
0.8,36.1,58,6.9
6.3,22.2,50,2.5
2.4,35.7,61,9.7
15.5,25.8,46,6.1
15.6,20.2,84,7.7
-0.7,31.4,60,1.5
13.5,41.3,83,0.6
5.0,46.6,57,4.4
-2.7,37.7,86,9.3
16.6,36.1,49,0.2
-2.7,41.2,60,1.1
-1.8,24.3,40,13.8
8.4,25.0,55,3.2
12.8,22.9,38,12.0
0.0,21.0,67,11.0
-2.3,43.5,44,9.5
14.4,21.0,38,15.4
3.6,39.2,74,5.4
14.4,24.3,50,8.9
11.5,38.8,49,0.8
9.2,44.7,79,13.0
-1.6,25.0,68,1.1
10.0,40.4,76,11.5
0.4,32.2,87,9.2
-0.8,22.5,64,0.8
10.7,45.2,49,2.3
12.4,35.6,66,12.0
5.3,26.9,86,10.5
16.3,28.1,42,3.1
7.1,19.8,82,13.1
8.2,23.1,65,13.8
6.0,19.4,60,5.6
5.6,27.4,69,8.6
12.3,45.7,63,8.3
17.8,45.6,84,3.7
-0.8,20.8,85,3.2
4.8,20.4,82,6.5
7.7,38.9,50,13.6
-1.0,38.5,41,5.8
10.2,23.7,77,13.5
11.9,44.5,88,3.6
1.0,40.0,44,7.5
10.1,26.1,78,12.5
7.0,39.1,85,12.7
17.1,41.4,73,7.4
15.3,24.8,47,14.1
16.1,45.0,78,2.7
0.2,44.1,56,8.2
-1.5,34.9,56,6.9
9.0,48.6,64,4.5
14.8,25.0,50,6.7
11.6,27.8,52,0.2
2.3,46.8,45,3.7
10.8,34.2,82,13.6
-1.1,21.0,89,9.1
12.3,47.0,57,4.3
10.8,45.2,61,6.3
7.4,43.6,61,8.4
3.4,43.9,53,12.7
5.2,26.8,46,12.1
-1.5,38.6,55,7.3
9.8,45.3,48,7.8
-1.3,23.5,84,4.4
16.9,41.4,50,12.5
-2.5,47.2,42,10.1
2.5,24.9,73,0.8
15.1,48.9,66,14.6
1.1,19.2,71,5.1
11.5,40.9,44,0.9
17.9,30.8,43,8.0
-2.7,38.4,89,11.4
8.0,29.0,66,6.5
11.8,39.2,45,9.0
2.0,48.2,81,6.6
6.2,29.2,42,6.0
16.5,42.1,48,13.7
2.0,30.9,83,3.0
1.3,30.7,87,1.7
7.1,38.3,61,5.3
9.3,30.0,80,2.4
6.2,46.2,71,14.7
11.8,28.6,41,13.8
14.5,27.4,72,4.2
-1.3,27.6,69,4.0
16.6,35.8,70,12.6
3.2,19.1,47,14.3
9.1,19.7,68,0.1
6.9,26.8,49,8.4
0.2,44.8,77,4.2
3.0,34.8,48,10.0
14.3,18.9,47,7.9
5.1,41.9,67,9.3
12.1,23.3,83,3.9
11.2,30.0,38,0.5
7.9,47.9,78,3.6
-2.3,42.4,79,6.9
16.5,24.6,50,14.2
4.1,37.1,38,14.4
-0.4,24.0,78,9.7
14.3,30.0,83,10.4
-1.2,34.6,67,12.8
8.1,38.6,75,15.4
17.4,45.3,41,13.9
10.4,27.0,77,3.6
7.8,46.2,39,9.7
-1.4,31.2,51,12.2
5.5,30.5,82,1.7
-1.9,31.1,42,2.7
13.0,45.1,64,12.4
16.7,24.6,59,4.1
5.4,38.0,48,0.3
6.1,45.0,52,6.7
0.8,38.4,85,11.0
5.2,40.4,61,9.2
-0.4,26.0,63,9.2
4.5,43.6,61,3.1
9.1,34.7,89,3.2
14.2,41.7,43,7.7
14.9,31.8,86,14.6
-2.9,48.0,57,0.6
14.0,21.3,69,3.3
8.2,26.0,88,4.2
17.9,30.7,47,9.3
-1.1,37.2,83,3.7
7.7,22.1,54,11.0
2.8,30.7,87,2.0
9.3,34.7,87,5.2
15.6,47.3,73,3.7
12.5,21.3,62,6.8
3.1,39.2,83,1.6
-2.8,33.4,49,5.6
-0.2,41.2,42,5.4
17.8,45.5,67,2.7
1.2,26.1,80,1.0
15.9,26.9,46,2.7
0.6,31.4,54,5.1
4.8,30.7,76,8.4
4.5,18.7,67,4.6
